 Lat, Lng,Uuid,Carrier_Code,Stop_Id, Stop_Name,Transit_Modes,Accessible,On_street,Street_direction,Cross_street,Relation_to_Cross_Street,Address,City,State,Zip,Shelter_Present,Seating_Present,Kiosk_Present,Public_Notes,Public_Imagry,Service_Location_Id,Prediction_Count,Dist,Service_Location_Name,Service_Location_UUID
36.844669,-119.779347,,,2260,ALLUVIAL - KAISER PARK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.844684,-119.774106,,,2261,SE ALLUVIAL - FIRST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.844697,-119.77002,,,2262,SE ALLUVIAL - BOND,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.8438,-119.765773,,,2263,SW MILLBROOK - PINEDALE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.839954,-119.765178,,,2264,SW MILLBROOK - SPRUCE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837492,-119.763714,,,2265,NW HERNDON - MILLBROOK,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.842748,-119.788104,,,2266,SE ALLUVIAL - ABBY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.84467,-119.7853,,,2267,ALLUVIAL - HIGHWAY 41,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.844664,-119.783218,,,2268,SE ALLUVIAL - FRESNO,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.800886,-119.894788,,,2269,INSPIRATION PARK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.803404,-119.898327,,,2270,SW HAYES AND ACACIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.801137,-119.898262,,,2271,NE HAYES -  GETTYSBURG,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.801155,-119.889563,,,2272,NW POLK - GETTYSBURG,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.805761,-119.889601,,,2273,SW POLK - FAIRMONT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.8045,-119.882164,,,2274,4827 N PARKWAY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.782615,-119.781594,,,2275,SW FRESNO - DAYTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.782945,-119.781448,,,2276,NE FRESNO - DAYTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.840562,-119.807601,,,2277,SE LOCUST - PALM,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.839942,-119.804046,,,2278,SE LOCUST - HOPE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.840088,-119.80219,,,2279,NW LOCUST - INGRAM,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.805851,-119.75426,,,2280,NW CEDAR - ALAMOS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.807983,-119.890072,,,2281,SW SHAW - POLK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837802,-119.736676,,,2282,NW HERNDON - CHESTNUT,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.837777,-119.745708,,,2283,NW HERNDON - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837528,-119.754728,,,2284,NW HERNDON - CEDAR,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.837416,-119.790776,,,2285,NW HERNDON - BLACKSTONE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.837143,-119.889966,,,2286,NW HERNDON - SPRUCE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837036,-119.902382,,,2287,NW HERNDON- HAYES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.836888,-119.798765,,,2288,SE HERNDON - MAROA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.837141,-119.789813,,,2289,SE HERNDON - BLACKSTONE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.83718,-119.753776,,,2290,SE HERNDON - CEDAR,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837439,-119.744779,,,2291,SE HERNDON - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837473,-119.735838,,,2292,SW HERNDON - CHESTNUT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.787208,-119.717981,,,2293,NE PEACH - DAKOTA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.786737,-119.767362,,,2294,SE DAKOTA - HENRIETTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786731,-119.764082,,,2295,SW DAKOTA - MILLBROOK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786764,-119.758257,,,2296,SE DAKOTA - NINTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786763,-119.749492,,,2297,SE DAKOTA - BARTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786732,-119.74473,,,2298,SE DAKOTA - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786686,-119.73524,,,2299,SE DAKOTA - CHESTNUT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786888,-119.728296,,,2300,NW DAKOTA - ANN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.78691,-119.735116,,,2301,NE DAKOTA - CHESTNUT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786944,-119.746619,,,2302,NW DAKOTA - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786974,-119.753156,,,2303,NE DAKOTA - CEDAR,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.786959,-119.759298,,,2304,NW DAKOTA - NINTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786973,-119.762872,,,2305,NE DAKOTA - MILLBROOK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.78694,-119.768889,,,2306,NE DAKOTA - HENRIETTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.794206,-119.791446,,,2307,NW ASHLAN - BLACKSTONE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.794108,-119.798063,,,2309,NW ASHLAN - COLLEGE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793954,-119.812858,,,2311,NE ASHLAN - THORNE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.79399,-119.818423,,,2312,NW ASHLAN- FRUIT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.79395,-119.827461,,,2314,NW ASHLAN - WEST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793925,-119.831963,,,2315,NE ASHLAN - SEQUOIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793883,-119.835831,,,2316,NW ASHLAN - HUGHES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793858,-119.840175,,,2317,NW ASHLAN - PLEASANT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793832,-119.845107,,,2318,NW ASHLAN - MARKS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793816,-119.84876,,,2319,NW ASHLAN - FELAND,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793798,-119.853805,,,2320,NW ASHLAN - VALENTINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.792882,-119.88052,,,2321,SW CORNELIA - ASHLAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.790392,-119.880512,,,2322,SW CORNELIA - GRIFFITH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786446,-119.880816,,,2323,NW DAKOTA - CORNELIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786697,-119.889107,,,2324,NE POLK - DAKOTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.790231,-119.889198,,,2325,SE POLK - GRIFFITH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793436,-119.888937,,,2326,SE ASHLAN - POLK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793569,-119.852391,,,2328,SE ASHLAN - VALENTINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793586,-119.848002,,,2329,SE ASHLAN - FELAND,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793593,-119.843828,,,2330,SE ASHLAN - MARKS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793591,-119.839541,,,2331,SE ASHLAN - BRIARWOOD,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793661,-119.83496,,,2332,SE ASHLAN - HUGHES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793684,-119.831714,,,2333,SE ASHLAN - SEQUOIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.79364,-119.825956,,,2334,SE ASHLAN - WEST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793768,-119.818083,,,2335,SW ASHLAN - FRUIT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793802,-119.812711,,,2336,SE ASHLAN - THORNE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.793911,-119.798492,,,2338,SW ASHLAN - COLLEGE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786758,-119.755102,,,2340,SW DAKOTA - CEDAR,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786901,-119.77183,,,2341,NE DAKOTA - FIRST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771504,-119.844478,,,2342,SW MARKS - CLINTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.768475,-119.844144,,,2343,SE MARKS - WELDEN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772043,-119.845262,,,2344,NW CLINTON - MARKS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772004,-119.852691,,,2345,NE CLINTON - VALENTINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772003,-119.858209,,,2346,NW CLINTON - MARTY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772174,-119.862145,,,2347,NE BRAWLEY - CLINTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.775351,-119.8622,,,2348,NE BRAWLEY - PRINCETON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.781215,-119.862523,,,2349,NW BRAWLEY - FOUNTAIN WAY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.765119,-119.782273,,,2361,NW MCKINLEY - FRESNO,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.81565,-119.862727,,,2362,NE FIGARDEN - BARSTOW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.818981,-119.866913,,,2363,NE FIGARDEN - GATES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.82248,-119.871167,,,2364,NW BULLARD - FIGARDEN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.822294,-119.875047,,,2365,NW BULLARD - CECILIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821943,-119.881123,,,2366,NW BULLARD - CORNELIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821838,-119.884483,,,2367,NW BULLARD - DANTE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821632,-119.889179,,,2368,NW BULLARD - POLK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.823352,-119.894695,,,2369,NW BULLARD - CARNEGIE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.831022,-119.905744,,,2371,NW RIVERSIDE - CRESTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.823369,-119.895261,,,2373,SW BULLARD - CARNEGIE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821356,-119.888884,,,2374,SW BULLARD - POLK,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821599,-119.883408,,,2375,SE BULLARD - DANTE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821721,-119.880285,,,2376,SE BULLARD - CORNELIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.82198,-119.876042,,,2377,SE BULLARD - MILLBURN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.822082,-119.873983,,,2378,SE BULLARD - CECELIA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.821919,-119.870554,,,2379,SW FIGARDEN - BULLARD,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.818179,-119.86622,,,2380,SW FIGARDEN - GATES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.815516,-119.863055,,,2381,NW FIGARDEN - BARSTOW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.810937,-119.862781,,,2382,SW BRAWLEY - SAN JOSE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.769403,-119.7904,,,2395,SE BLACKSTONE - CAMBRIDGE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837205,-119.808816,,,2396,NW HERNDON - PALM,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.837147,-119.817802,,,2397,NW HERNDON - FRUIT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.888538,-119.733596,,,2400,CLOVIS COMM COLLEGE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.88091,-119.73009,,,2402,SW WILLOW - BEHYMER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.851732,-119.729983,,,2405,SW WILLOW - NEES,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.846908,-119.729948,,,2406,NW WILLOW - ALLUVIAL,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.83777,-119.730124,,,2407,NW HERNDON - WILLOW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.852575,-119.729563,,,2408,NE WILLOW - NEES,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.881733,-119.738703,,,2411,NE CHESTNUT - BEHYMER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.845279,-119.729456,,,2415,NE WILLOW - ALLUVIAL,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.796884,-119.907576,,,2416,SW BRYAN - TENNIS COURT,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.764578,-119.843717,,,2417,SE MCKINNLEY - MARKS,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.70737,-119.78187,,,2418,NW CHERRY - JENSEN,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.702899,-119.781888,,,2419,NW CHERRY - DATE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.699072,-119.781894,,,2420,SW CHERRY - ANADALE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.696966,-119.781887,,,2421,NW CHERRY - EDGAR,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.692139,-119.781022,,,2422,SE NORTH - CHERRY,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.692155,-119.776634,,,2423,NORTH - DMV,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.692162,-119.772225,,,2424,SE NORTH - EAST,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.692181,-119.768649,,,2425,SW NORTH - NORTHPOINTE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.691913,-119.763876,,,2426,SW ORANGE - NORTH,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.688598,-119.763851,,,2427,SW ORANGE - FORTUNE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.682942,-119.763863,,,2428,ORANGE - AMAZON,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.678101,-119.764288,,,2429,NW CENTRAL - ORANGE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.678101,-119.773296,,,2430,NW CENTRAL - EAST,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.689037,-119.781653,,,2432,3158 CHERRY AVE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.692705,-119.781643,,,2433,NE CHERRY - NORTH,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.696345,-119.781643,,,2434,SE CHERRY - EDGAR,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.7001,-119.781645,,,2435,NE CHERRY - ANADALE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.703041,-119.781644,,,2436,NE CHERRY - DATE,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.788437,-119.889568,,,2438,SW POLK - FLINT,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.786162,-119.888711,,,2439,SE DAKOTA - POLK,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.786211,-119.882719,,,2440,SE DAKOTA - FORESTIER,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.78954,-119.880265,,,2441,SE CORNELIA - GRIFFITH,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.796264,-119.898273,,,2442,NE HAYES - SWIFT,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.800828,-119.900859,,,2443,NW GETTYSBURG - GORMA,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.800814,-119.903572,,,2444,NW GETTYSBURG - OLINDA,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.687323,-119.763855,,,2445,NW ORANGE - CENTRAL CANAL,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.678042,-119.775984,,,2446,850 E CENTRAL (DALEVILLE),BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.883934,-119.805321,,,2450,NW GOODWIN - CROCKET at VCH,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
36.82938,-119.89993,,,2451,NE VETERANS BLVD - BULLARD,BUS,,,,,,,,CA,,,,FALSE,,,,,,,
